PROFESSION_ID,SPECILISATION_ID,SPECILISATION_NAME,CR_BY,MOD_BY,ACTIVE,OFLINE,DATE
130.0,7.0,AGRICULTURAL PHYSICS ,70.0,,Y,0,2024-01-31 17:32:10
130.0,8.0,METEOROLOGY,70.0,,Y,0,2024-01-31 17:32:28
130.0,9.0,FRUIT SCIENCE,66.0,,Y,0,2024-08-07 17:15:40
130.0,10.0,FOOD SCIENCE,66.0,,Y,0,2025-06-04 17:16:31
130.0,11.0,ANIMAL SCIENCE,66.0,,Y,0,2025-06-23 16:29:41
130.0,12.0,POST HARVEST TECHNOLOGY,66.0,,Y,0,2025-12-18 10:04:39
131.0,1.0,BIOCHEMISTRY,70.0,,Y,0,2024-02-06 17:28:47
131.0,2.0,MOLECULAR TOXICOLOGY,70.0,,Y,0,2024-02-06 17:29:10
131.0,3.0,CANCER BIOLOGY AND CHEMICAL CARCINOGENICS ,70.0,,Y,0,2024-02-06 17:29:52
131.0,4.0,BIO-SCIENCES,70.0,,Y,0,2024-03-19 15:15:16
140.0,1.0,GEOPOLITICS AND GEO STRATEGY AND NEW AGE TECHNOLOGIES,73.0,,Y,0,2026-01-30 11:12:55
